date,total,drawdown,rebalance,trade_cost,应急现金/灵活资金,固收/债券,黄金
2022-07-15,98916.9497602287,-0.012912463616786773,False,0.0,13941.524790835643,69733.45717516988,15241.967794223177
2022-07-18,98922.97505634268,-0.01285233747347625,False,0.0,13942.354643501763,69683.94649456338,15296.673918277538
2022-07-19,98863.43726175382,-0.013446462293589034,False,0.0,13943.184545563876,69657.2441050228,15263.00861116716
2022-07-20,98896.84666549055,-0.013113071442916291,False,0.0,13944.01449702492,69685.61539390967,15267.21677455596
2022-07-21,98816.24981217131,-0.01391734360836372,False,0.0,13944.844497887838,69726.22527800263,15145.180036280844
2022-07-22,99083.43207500258,-0.011251144516876588,False,0.0,13945.674548155568,69777.96115773752,15359.796369109496
2022-07-25,99150.65059415644,-0.010580374111685775,False,0.0,13946.504647831052,69789.64345316152,15414.502493163856
2022-07-26,99243.72793229482,-0.0096515597818988,False,0.0,13947.334796917232,69860.84982526975,15435.543310107843
2022-07-27,99211.69135833433,-0.009971251229537126,False,0.0,13948.164995417048,69865.85652330861,15397.669839608669
2022-07-28,99357.96802069052,-0.008511563373962083,False,0.0,13948.995243333442,69851.39272897413,15557.580048382959
2022-07-29,99721.70445780663,-0.004881854770168226,False,0.0,13949.825540669355,69995.47437253686,15776.40454460041
2022-08-01,99805.76428174083,-0.0040430257856801655,False,0.0,13950.655887427729,70103.95283004548,15751.155564267625
2022-08-02,100034.642439712,-0.001759061534545192,False,0.0,13951.486283611504,70205.75569016895,15877.400465931541
2022-08-03,99952.08140746875,-0.0025829341480434476,False,0.0,13952.316729223623,70181.27849975675,15818.486178488381
2022-08-04,100041.67763277947,-0.001688857677574429,False,0.0,13953.14722426703,70265.83606663527,15822.694341877177
2022-08-05,100063.05612032287,-0.001475522767309112,False,0.0,13953.977768744664,70160.13910803712,15948.939243541092
2022-08-08,99989.42277762534,-0.002210306391502437,False,0.0,13954.80836265947,70174.04660258951,15860.567812376354
2022-08-09,100013.9504173296,-0.0019655462416224845,False,0.0,13955.639006014391,70126.2048213293,15932.106589985904
2022-08-10,100077.93030568902,-0.0013270939790744896,False,0.0,13956.469698812369,70155.68870978037,15965.771897096281
2022-08-11,99987.7517779501,-0.0022269812177755366,False,0.0,13957.300441056346,70136.21821740703,15894.233119486731
2022-08-12,100065.99840998766,-0.0014461617987028275,False,0.0,13958.131232749265,70137.88711675332,15969.98006048508
2022-08-15,100333.99680663063,0.0,False,0.0,13958.962073894072,70388.2220186963,15986.812714040268
2022-08-16,100421.78086805897,0.0,False,0.0,13959.792964493708,70487.79967969138,15974.188223873876
2022-08-17,100367.7620239697,-0.0005379195989387853,False,0.0,13960.62390455112,70504.48867315425,15902.649446264326
2022-08-18,100340.6878537497,-0.0008075241606779748,False,0.0,13961.454894069248,70552.33045441446,15826.902505265978
2022-08-19,100391.02957333799,-0.00030622136408220424,False,0.0,13962.285933051036,70601.84113502098,15826.902505265978
2022-08-22,100361.5331533686,-0.0005999466865612701,False,0.0,13963.117021499433,70605.17893371356,15793.2371981556
2022-08-23,100354.37894478592,-0.0006711882889390841,False,0.0,13963.94815941738,70555.11195332496,15835.31883204357
2022-08-24,100439.5170600446,0.0,False,0.0,13964.77934680782,70538.42295986209,15936.3147533747
2022-08-25,100435.70074910243,-3.7996110035964925e-05,False,0.0,13965.6105836737,70491.69377816607,15978.39638726267
2022-08-26,100407.91851169187,-0.00031460275076633515,False,0.0,13966.441870017967,70458.87209102244,15982.604550651467
2022-08-29,100282.74718072152,-0.00156083864112333,False,0.0,13967.273205843563,70463.3224892792,15852.151485598755
2022-08-30,100415.43995497521,-0.00023971745159823143,False,0.0,13968.104591153435,70527.85326400227,15919.48209981951
2022-08-31,100339.99489372136,-0.0009908666353277695,False,0.0,13968.936025950527,70556.78085267125,15814.278015099582
2022-09-01,100230.22970028952,-0.0020837153132662323,False,0.0,13969.767510237785,70564.01274983848,15696.449440213262
2022-09-02,100299.89874695743,-0.001390073520601498,False,0.0,13970.599044018156,70649.68291628119,15679.616786658074
2022-09-05,100494.88889063009,0.0,False,0.0,13971.430627294585,70679.72310451434,15843.735158821162
2022-09-06,100551.19843738047,0.0,False,0.0,13972.26226007002,70655.24591410214,15923.690263208307
2022-09-07,100450.1638336305,-0.0010048075539635937,False,0.0,13973.093942347405,70658.58371279472,15818.48617848838
2022-09-08,100554.7462409249,0.0,False,0.0,13973.925674129687,70631.88132325413,15948.93924354109
2022-09-09,100472.78792945846,-0.0008150615911264314,False,0.0,13974.757455419813,70570.13204744154,15927.898426597105
2022-09-13,100423.06831013483,-0.001309514823642166,False,0.0,13975.589286220731,70511.1642705394,15936.314753374698
2022-09-14,100247.41790357516,-0.0030563285060000167,False,0.0,13976.421166535387,70448.30239516261,15822.694341877175
2022-09-15,100178.13772027528,-0.0037453082497695966,False,0.0,13977.253096366729,70445.52089625213,15755.363727656422
2022-09-16,100047.6646104645,-0.0050428413318794885,False,0.0,13978.085075717703,70381.54642131114,15688.03311343567
