date,total,drawdown,unallocated_cash,invested_total,应急现金/灵活资金,固收/债券,A股宽基,A股红利,美股宽基,黄金,主题仓
2023-06-01,509145.06964309374,-0.006416076635488044,320962.2746068941,152329.66702016833,35853.12801603131,67925.64602517667,43175.18777764825,20857.61768780466,6799.093599845768,10948.86430344243,2623.257626250596
2023-06-02,509789.5004180182,-0.005158486027500575,320981.37950419215,152952.8587830319,35855.262130794166,67831.66439441108,43823.42714088207,20857.61768780466,6837.834873918962,10981.495031536137,2620.819654478987
2023-06-05,509925.2100218495,-0.004893652115414482,321000.48553868645,153067.32811057538,35857.39637258767,67900.83065076104,43603.27037601021,21127.619211271383,6963.744014656846,10853.482175168514,2618.3816827073792
2023-06-06,509322.81886048673,-0.006069203464515227,321019.5927104447,152443.69540862268,35859.53074141937,67926.70199855606,43150.725914884715,20947.618195626903,6939.530718361099,10936.314023406389,2542.8045577875196
2023-06-07,509551.8768761272,-0.0056222024515864,321038.7010195346,152651.51061929576,35861.66523729683,67992.70033476784,43003.95473830347,21172.619465182506,6973.429333175145,10951.374359449637,2557.43238841717
2023-06-08,509892.6088174188,-0.004957272553941627,321057.81046602386,152970.99849116732,35863.79986022762,67961.02113338618,43395.34454252011,21285.12009996031,6939.530718361099,10888.622959269429,2501.359037670178
2023-06-09,510383.44936059066,-0.003999409458119274,321076.92104998016,153440.5937003912,35865.9346102193,68001.67610849264,43591.03944462843,21352.62048082699,6978.271992434294,10981.495031536135,2535.490642472695
2023-06-12,510355.8316362377,-0.004053304759386256,321096.03277147125,153391.729377487,35868.069487279434,68040.74712353002,43639.96317015552,21150.119338226945,7036.383903544086,10989.02519955776,2535.490642472695
2023-06-13,510944.3939486648,-0.0029047400645818566,321115.1456305648,153959.04382668438,35870.20449141558,68117.83318022537,43994.66018022685,21105.119084315826,7123.5517702087745,11014.125759629842,2603.7538520777293
2023-06-14,510814.88687605254,-0.00315746989146537,321134.2596273285,153808.28762608874,35872.33962263531,68167.99191574633,43994.66018022685,20947.618195626903,7147.765066504522,10951.374359449637,2598.8779085345127
2023-06-15,511373.0683226662,-0.002068192699673066,321153.3747618301,154345.21867988998,35874.474880946174,67984.25254773273,44789.6707200419,20992.618449538022,7128.394429467924,10866.032455204555,2584.2500779048623
2023-06-16,511857.34946412593,-0.0011231301129327464,321172.4910341373,154808.24816363287,35876.610266355754,67836.94426130803,45242.21518116738,20992.618449538022,7186.506340577716,10941.334135420802,2608.6297956209464
2023-06-19,511221.55831438117,-0.0023638607075483486,321191.60844431794,154151.20409119164,35878.745778871606,67857.0077555164,44875.287239714286,20655.11654520461,7186.506340577716,10958.90452747126,2618.38168270738
2023-06-20,511055.9034698644,-0.002687132011058524,321210.7269924396,153964.29505892348,35880.881418501296,67870.73540944846,44789.67072004189,20520.11578347125,7201.034318355166,10978.984975528927,2603.75385207773
2023-06-21,510199.61921919894,-0.004358149400832789,321229.8466785701,153086.7553553765,35883.0171852524,67943.59757262628,44116.96949404454,20385.11502173789,7201.034318355166,10933.803967399179,2506.2349812133953
2023-06-26,509240.87239502044,-0.006229119951030371,321248.9675027771,152106.7518131109,35885.15307913248,67985.30852111212,43578.80851324666,19957.612609582236,7176.821022059418,10928.783855384763,2479.4172917257033
2023-06-27,509891.35244945256,-0.004959724324738457,321268.0894651285,152735.97388417498,35887.28910014909,67945.18153269537,43896.81272917268,20362.614894782324,7138.079747986223,10918.74363135593,2474.5413481824867
2023-06-28,510134.8745541475,-0.004484497002241961,321287.2125656919,152958.23674014577,35889.42524830982,67956.79723986865,43994.660180226834,20452.61540260457,7210.719636873465,10881.092791247807,2462.351489324445
2023-06-29,509897.19152267184,-0.004948329518770667,321306.3368045351,152699.29319451447,35891.561523622215,67938.84569241904,43774.50341535498,20385.115021737885,7244.61825168751,10901.173239305474,2455.0375740096197
2023-06-30,510472.2717429169,-0.0038260747910936477,321325.4621817259,153253.1116350972,35893.69792609386,68032.82732318463,44055.81483713569,20497.615656515685,7278.516866501555,10916.233575348722,2472.1033764108784
2023-07-03,511430.3361588523,-0.001956435943587298,311344.588697332,164189.91300578802,35895.834455732314,70840.84704939001,48691.3521713222,22462.203157694385,7826.0300289904935,11688.999923901185,2680.480674489722
2023-07-04,511553.6944787123,-0.0017157052545677676,311363.1211133259,164292.6022528413,35897.97111254516,70828.75753934654,48784.80966109441,22437.84068138452,7795.1783994412535,11705.093085797333,2740.922885777235
2023-07-05,511243.01831997803,-0.002321982041078474,311381.6546324398,163961.2557909983,35900.10789653995,70932.61742108359,48424.33077197302,22389.115728764795,7790.036461183046,11713.139666745405,2712.0157412484245
2023-07-06,510819.6117602732,-0.003148249397579961,311400.1892547393,163517.17769780965,35902.244807724266,70956.24691798673,48050.50081288418,22316.0282998352,7774.610646408428,11707.77527944669,2712.0157412484245
2023-07-07,510637.1042861861,-0.0035044081879890276,311418.72498029016,163313.99745979026,35904.38184610568,70963.39071937605,47903.63904324213,22364.753252454928,7723.191263826361,11691.682117550543,2667.3410633402623
2023-07-10,510901.6926815193,-0.0029880705239591077,311437.261809158,163557.91186066953,35906.51901169176,70958.9945339057,48117.256162721475,22413.478205074654,7671.7718812442945,11721.18624769348,2675.2248300299384
2023-07-11,511417.69889335474,-0.0019810972524800796,311455.79974140855,164053.2428474561,35908.656304490076,70967.7869048464,48464.3839818754,22437.840681384518,7707.7654490517425,11731.915022290908,2743.5508080071277
2023-07-12,511167.0399353307,-0.0024702519665079636,311474.3387771074,163781.90743371507,35910.7937245082,70966.13833529504,48210.71365249369,22462.20315769438,7743.759016859188,11723.868441342836,2675.224830029939
2023-07-13,512484.89399958553,0.0,311492.87891632033,165079.08381151152,35912.9312717537,70956.24691798673,49051.83106044359,22730.190397102884,7795.178399441254,11823.109606369075,2722.527430167993
2023-07-14,512492.6043105555,0.0,311511.42015911295,165066.1152052084,35915.06894623416,70933.71646745119,49025.12892050867,22827.64030234234,7779.752584666634,11769.465733381918,2730.411196857668
2023-07-17,512087.8649122827,-0.0007897468077950887,311529.962505551,164640.6956587745,35917.20674795715,70984.27260036023,48651.29896141982,22657.102968173294,7820.888090732286,11817.745219070357,2709.3878190185333
2023-07-18,512101.0565640187,-0.0007640066280829583,311548.5059557001,164633.20593138837,35919.34467693024,71029.33350143133,48571.19254161507,22608.378015553564,7856.881658539734,11860.660317460082,2706.7598967886415
2023-07-19,512515.549406444,0.0,311567.05050962605,165027.01616365695,35921.48273316101,71048.01728968033,48544.49040168015,22778.91534972261,7980.288176736694,11997.452193577328,2677.8527522598306
2023-07-20,511902.6693592826,-0.0011958272248934199,311585.5961673945,164393.4522752311,35923.620916657026,71046.36872012893,48170.6604425913,22632.740491863427,7923.726855896421,11989.405612629254,2630.5501521217766
2023-07-21,511909.0782398584,-0.0011833224714605795,311604.1429290711,164379.17608336138,35925.75922742587,71119.45530357353,48197.36258252622,22608.378015553564,7898.017164605388,11943.808320590173,2612.1546965125335
2023-07-24,511751.74216911645,-0.0014903103685578456,311622.69079472165,164201.15370891968,35927.897665475124,71139.23813819012,47970.39439307943,22657.102968173294,7923.726855896421,11914.304190447237,2596.387163133182
2023-07-25,513467.6321445489,0.0,311641.2397644118,165896.3561493247,35930.03623081235,70957.34596435432,49465.71422943481,23071.265065440974,7908.301041121801,11855.295930161366,2638.4339188114523
2023-07-26,513399.0123791738,-0.00013363990460024677,311659.7898382073,165807.0476175213,35932.174923445134,70970.53452076537,49345.55459972768,23022.540112821247,7923.726855896421,11906.257609499164,2638.4339188114523
2023-07-27,513476.6024643799,0.0,311678.3410161738,165863.94770482503,35934.313743381055,71032.08111735029,49292.15031985784,23071.265065440977,7944.294608929248,11930.397352343383,2593.7592409032904
2023-07-28,514962.60703613574,0.0,311696.89329837717,167329.2610471309,35936.45269062769,70982.07450762503,50573.85303673388,23461.0646863988,7887.733288088976,11812.38083177164,2612.1546965125335
2023-07-31,515350.9818642,0.0,311715.44668488303,167696.94341412437,35938.59176519261,70916.68124875355,50787.470156213225,23607.239544257984,7913.442979380008,11825.791800018427,2646.317685501128
2023-08-01,515263.28399590816,-0.00017017114816508805,301604.76226312696,177588.55185306762,36069.96987971357,74470.87832916588,53878.60029418814,24996.320102482383,8534.822943591214,12811.261135762152,2896.6690478778755
2023-08-02,514552.336091679,-0.0015497123331986717,301622.7149275474,176857.5042624014,36072.11690173022,74473.76154978362,53465.90103150154,24738.36014270444,8468.704237766106,12808.366589640198,2902.410711005483
2023-08-03,515042.82080429886,-0.0005979634671237077,301640.6686605788,177327.88809217425,36074.264051545804,74506.630264826,53978.21735759525,24789.95213466003,8391.56574763681,12753.370213323098,2908.1523741330902
2023-08-04,515400.6451992898,0.0,301658.62346228474,177665.61040783708,36076.41132916792,74532.0026062622,54277.068547816576,24815.74813063782,8408.095424093088,12738.897482713335,2893.7982163140723
2023-08-07,514744.462089984,-0.0012731515092536672,301676.5793327289,176989.32402265086,36078.55873460418,74564.29467718104,53835.90726701366,24583.584166837674,8364.01628687635,12764.94839781091,2876.5732269312507
2023-08-08,514727.68764220446,-0.0013056979329645335,301694.5362719749,176952.44510236738,36080.70626786219,74579.86406851692,53622.44213114128,24686.768150748852,8424.625100549367,12776.526582298717,2862.2190691122323
2023-08-09,514433.2682477421,-0.0018769416774276904,301712.4942800863,176637.92003870622,36082.85392894956,74594.28017160567,53508.59405867601,24506.196178904294,8424.625100549367,12767.84294393286,2836.3815850379997
2023-08-10,514416.236474342,-0.0019099873741273976,301730.4533571268,176600.7813993413,36085.0017178739,74564.8713213046,53579.7491039668,24506.196178904294,8380.545963332626,12724.424752103572,2844.9940797294107
2023-08-11,512851.4408307291,-0.00494606359597205,301748.41350315994,175015.87769292635,36087.14963464282,74586.78379799952,52227.80324344174,24248.236219126353,8386.05585548472,12779.421128420672,2787.5774484533376
2023-08-14,512484.70966674574,-0.005657609395146479,301766.3747182494,174629.03726923236,36089.297679263924,74624.84231015384,51843.565998871454,24196.644227170767,8402.585531940995,12796.788405152389,2764.610795942908
2023-08-15,512802.55802379356,-0.005040907883403278,301784.33700245887,174926.77516958988,36091.44585174483,74782.26615588315,51786.64196263882,24351.42020303753,8490.743806374474,12825.733866371913,2689.9691752840135
2023-08-16,512162.4054530556,-0.006282956329986877,301802.3003558519,174266.51094511055,36093.594152093145,74823.20788865523,51359.71169089407,24222.44022314856,8397.075639788904,12831.522958615818,2632.552544007941
2023-08-17,512276.43497959827,-0.006061711891112376,301820.2647784921,174360.42762078968,36095.74258031648,74798.98883546611,51544.71480865013,24196.644227170764,8347.48661042007,12819.94477412801,2652.648364954566
2023-08-18,511418.12816415454,-0.007727031528249828,301838.2302704432,173482.00675728888,36097.89113642245,74837.62399174398,50833.16435574221,24145.05223521518,8248.308551682407,12796.788405152389,2621.069217752726
2023-08-21,510635.24956377724,-0.009246002464102232,301856.1968317688,172679.0129115898,36100.039820418664,74907.3979306936,50093.15188471797,23964.48026337062,8281.36790459496,12845.995689225581,2586.6192389870826
2023-08-22,511328.3446692935,-0.007901232891203813,301874.16446253256,173351.9915744482,36102.18863231273,74864.72626555087,50420.465093055616,24299.82821108194,8314.427257507516,12825.733866371915,2626.8108808803336
2023-08-23,510481.138684366,-0.009545014273355301,301892.1331627982,172484.66794945553,36104.33757211227,74857.2298919447,49637.7595948569,24222.440223148555,8319.937149659609,12886.519334932918,2560.78175491285
2023-08-24,510909.3962643364,-0.008714092573975596,301910.1029326293,172892.80669188226,36106.4866398249,74839.35392411464,49965.07280319455,24119.25623923738,8441.154777005644,12921.253888396352,2606.7150599337083
2023-08-25,510490.3678027555,-0.009527107585663996,301928.07377208956,172453.6581952077,36108.63583545822,74803.02534433096,49865.45573978744,24093.460243259586,8270.348120290777,12874.941150445109,2546.4275970938315
2023-08-28,511556.36559424235,-0.007458817991120248,301946.04568124266,173499.53475397982,36110.785159019855,74707.87906394512,50619.699219869835,24377.216199015318,8347.486610420072,12880.730242689015,2566.523418040457
2023-08-29,512009.6233910208,-0.006579389917057199,301964.0186601523,173932.6701203511,36112.93461051741,74614.46271592994,50932.78141914932,24403.01219499311,8397.075639788904,12915.464796152446,2669.873354337388
2023-08-30,512154.3980625824,-0.006298492574552617,301981.992708882,174057.32116374187,36115.084189958514,74760.35367918824,50918.550410091164,24170.848231192966,8512.783374982844,12958.882987981735,2735.9024803048715
2023-08-31,511903.5287260432,-0.006785238834721263,301999.96782749565,173786.32700119674,36117.23389735077,74775.34642640056,50648.161237986154,24041.868251303997,8556.862512199583,13008.090272054927,2755.998301251497
2023-09-01,512195.35436739994,-0.006219027589013715,292017.94401605683,184058.0266186413,36119.383732701805,77477.97824097765,55075.82371231026,25864.55395941752,8962.56541771394,13738.536122944482,2938.5691652774235
2023-09-04,513549.2284232039,-0.00359218948080664,292035.326036534,185392.3686906507,36121.53369601923,77286.57460623086,55967.61538604392,26389.021969266967,8979.97972875872,13790.56443973888,2978.6125606113924
2023-09-05,512961.61261272524,-0.004732304100281914,292052.7090916552,184785.21973375935,36123.683787310656,77343.39756029632,55552.47098620238,26140.58975407512,8985.784499106981,13796.68541818528,2966.291515893248
2023-09-06,512709.58553889836,-0.005221296646516382,292070.0931814821,184513.65835083253,36125.83400658371,77283.58392443795,55398.71380107589,26030.17543621208,8985.784499106981,13787.50395051568,3027.896739483969
2023-09-07,511594.7319678137,-0.007384378089019372,292087.47830607626,183379.26930789146,36127.984353846005,77187.28397070596,54583.80071990547,26002.571856746323,8910.322484579596,13784.44346129248,2910.846814661598
2023-09-08,511418.5891912314,-0.007726137025922064,292104.86446549924,183183.58989662703,36130.13482910516,77250.08828835725,54260.910631139835,25892.157538883283,8962.56541771394,13882.379116434879,2935.4889040978865
2023-09-11,512018.4550853595,-0.006562254326675232,292122.25165981264,183763.91799317804,36132.2854323688,77250.08828835725,54691.430749494015,26057.779015677846,8916.127254927858,13909.923519443679,2938.5691652774226
2023-09-12,511924.02742100204,-0.00674546648451213,292139.6398890781,183649.9513682794,36134.43616364454,77263.84542460466,54614.55215693077,26002.571856746326,8945.15110666916,13912.984008666881,2910.846814661598
2023-09-13,511602.8584679258,-0.007368610743386794,292157.0291533572,183309.2422916286,36136.587022939995,77343.99569665489,54230.15919411454,26030.17543621209,8881.298632838296,13946.649390122082,2876.963941686701
2023-09-14,511886.59607062105,-0.006818092218937699,292174.4194527116,183573.43860764665,36138.73801026279,77384.07083268001,54184.03203857659,26195.79691300665,8921.932025276117,14053.766512934078,2833.840285173196
2023-09-15,511595.95170653914,-0.007382011505397856,292191.8107872028,183263.25179371578,36140.88912562054,77344.59383301348,53922.64482386155,26223.40049247241,8985.784499106981,13919.104987113284,2867.7231581480933
2023-09-18,511518.2680647635,-0.007532736271653406,292209.2031568925,183166.02453885018,36143.04036902087,77259.6584700946,54122.52916452599,26223.40049247241,8887.103403186555,13845.653245756486,2827.679762814124
2023-09-19,511675.8911471167,-0.007226909952223304,292226.5965618423,183304.102844803,36145.191740471404,77250.68642471582,54045.65057196275,26361.418389801212,8881.298632838294,13952.770368568485,2812.2784569164432
2023-09-20,511611.73698777816,-0.007351384300356423,292243.99100211385,183220.40274568455,36147.34323997977,77219.58333406947,53768.88763873506,26527.039866595776,8869.689092141773,14059.887491380483,2775.3153227620105
2023-09-21,510785.3605758851,-0.008954751350029988,292261.3864777687,182374.4792305628,36149.49486755358,77277.6025608521,53230.73749079234,26306.211230869692,8776.812766569607,14017.040642255683,2766.074539223402
2023-09-22,511932.4479660769,-0.006729128621621783,292278.7829888686,183502.01835400786,36151.64662320045,77220.77960678664,54383.91637924103,26444.229128198498,8666.52212995266,13958.891347014884,2827.679762814124
2023-09-25,511521.4007191784,-0.007526658176012613,292296.1805354751,183071.4216767753,36153.798506928026,77204.62992510488,53953.39626088685,26444.229128198498,8649.107818907878,14020.101131478883,2799.957412198299
2023-09-26,510996.19453731965,-0.008545683252427994,292313.5791176498,182526.6649009259,36155.95051874391,77115.5076076759,53630.50617212122,26389.021969266978,8608.474426470057,14010.919663809284,2772.2350615824744
2023-09-27,510660.03742734645,-0.009197908105276542,292330.97873545444,182170.95603323623,36158.10265865574,76937.26297281795,53784.26335724771,26306.211230869696,8562.036263683975,13805.866885854886,2775.3153227620105
2023-09-28,510563.5766253184,-0.00938506503440839,292348.3793889506,182054.94230969663,36160.254926671136,77282.98578807934,53569.00329807062,26278.607651403934,8538.817182290933,13576.330194114891,2809.198195736907
2023-10-09,510308.757553783,-0.009879474721142256,282365.7810781999,191780.56915278538,36162.40732279772,80135.09312713165,57528.522381119335,27852.39739722665,9000.208387598643,14233.682625770394,3030.665233938724
2023-10-10,509398.8937620745,-0.011644827171092387,282382.58856516884,190851.74534986253,36164.55984704312,80076.84338982697,57081.40951287229,27470.857706853683,9122.660202395904,14049.501034472116,3050.4735034415917
2023-10-11,509528.8528375349,-0.011392675613520864,282399.39705258346,190962.74328553648,36166.71249941497,79928.12065628312,57213.8873997603,27470.857706853683,9177.763519054672,14072.119826385942,3099.99417719876
2023-10-12,510684.6329245161,-0.009150186983080233,282416.20654050325,192099.56110409196,36168.86527992089,79916.3467732109,57810.03789075635,27823.048190274883,9245.112017193163,14185.213785955057,3119.802446701628
2023-10-13,510124.47367140884,-0.010237029342174742,282433.0170289878,191520.4384538525,36171.0181885685,79983.89168136206,57230.447135621296,27793.698983323116,9165.518337574946,14233.682625770394,3113.199690200672
2023-10-16,509643.20252995926,-0.011170809976584928,282449.82851809665,191020.2027864972,36173.17122536544,79992.56717415212,56518.378493598226,27911.095811130184,9159.395746835082,14411.40170509329,3027.363855688247
2023-10-17,510122.4352417742,-0.010240984381140406,282466.6410078894,191480.4698435655,36175.32439031933,79952.288100484,56717.09532393025,28057.841845889016,9226.744244973575,14476.026824847073,3050.473503441592
2023-10-18,509602.5737221363,-0.01124963953995739,282483.4544984256,190941.64154027298,36177.4776834378,79936.79614907317,56253.4227198222,27911.09581113018,9214.49906349385,14614.9708323177,3010.856964435857
2023-10-19,507598.6442243337,-0.015137740023471014,282500.2689897648,188918.7441298404,36179.631104728476,79791.17180581148,54978.32305852508,27324.11167209485,9092.04724869659,14692.520976022237,3040.5693686901586
2023-10-20,507462.72416067764,-0.015401457317816836,282517.08448196657,188763.8550245121,36181.78465419899,79854.3789675676,54680.247813027054,27412.15929295015,8981.840615379057,14854.083775406694,2981.1445601815562
2023-10-23,506159.05390919186,-0.017930888089060293,282533.9009750905,187441.21460224438,36183.93833185698,79929.9796904524,54050.97785030899,26854.52436086658,8920.614707980427,14773.302375714466,2911.81561692152
2023-10-24,506426.0232787075,-0.017412903930518087,282550.7184691962,187689.2126718013,36186.09213771007,79891.55965095355,54133.776529614006,27001.270395625415,8908.3695265007,14782.996143677534,2971.2404254301223
2023-10-25,507142.4221052519,-0.01602291958878832,282567.53696434316,188386.63906914287,36188.24607176588,79986.9900716442,54464.97124683403,27324.11167209485,8914.492117240565,14724.833535899132,2971.2404254301223
2023-10-26,507530.5028664451,-0.015269950486386241,282584.356460591,188755.74627182202,36190.40013403206,80083.6598484477,54680.24781302705,27412.15929295015,8773.672530223716,14831.46498349287,2974.5418036806
2023-10-27,508619.0283041516,-0.013157951892970421,282601.17695799936,189825.29702163598,36192.554324516226,80046.47916506173,55574.47354952112,27529.55612075721,8773.672530223716,14860.54628738207,3040.569368690158
2023-10-30,508670.06806742656,-0.013058922596537847,282617.9984566278,189857.36096757275,36194.70864322602,80155.54250299389,55839.42932329715,27059.968809528946,8736.936985784538,14892.85884725896,3172.6244987092746
2023-10-31,508638.0870502206,-0.013120973386547274,282634.8209565359,189806.40300351562,36196.86309016907,80180.3296252512,55706.95143640914,27059.968809528946,8761.42734874399,14928.40266312354,3169.3231204587964
2023-11-01,508668.4267874602,-0.013062107070561435,272651.6444577833,199817.76466432388,36199.01766535301,82976.70825770048,59804.4698682681,28752.955974793294,9324.319767307064,15607.036602190285,3352.274194064694
2023-11-02,508617.97108805826,-0.013160003143979138,272667.8737223344,199748.92499693838,36201.17236878547,83039.54156831084,59502.067730326235,28815.259238010614,9433.941783935157,15640.942829872647,3317.1718464828646
2023-11-03,509157.1155006676,-0.012113934580365138,272684.1039529131,200269.68434728042,36203.32720047409,83033.77116223439,60000.14183987755,28628.34944835865,9582.253924079047,15630.770961567938,3394.397011162889
2023-11-06,509980.1036775217,-0.010517141513612493,272700.33514957695,201074.28636751825,36205.482160426494,83010.04838169782,60853.98317053693,28566.04618514133,9633.840755433443,15552.786637898507,3457.581236810182
2023-11-07,509827.67570960085,-0.010812888073770344,272716.56731238344,200903.47114856707,36207.63724865033,83032.48884977294,60658.31119892749,28628.34944835865,9620.944047594843,15491.75542807026,3471.6221758429137
2023-11-08,509636.95814378496,-0.011182925572932101,272732.80044139014,200694.3652372416,36209.79246515322,83040.82388077228,60462.639227318046,28628.34944835865,9653.18581719134,15430.724218242014,3478.6426453592794
2023-11-09,509683.24935504654,-0.011093109598325213,272749.0345366545,200722.26700844927,36211.947809942816,83045.31197438731,60516.00431048426,28690.65271157597,9704.772648545735,15329.005535194934,3436.519828261084
2023-11-10,509085.76089485374,-0.012252379509525624,272765.26959823404,200106.38801359295,36214.10328302674,83048.5177555409,60035.71856198835,28534.89455353267,9627.392401514142,15440.896086546723,3418.9686544701694
2023-11-13,509295.21611656307,-0.0118459864953524,272781.5056261863,200297.4516059641,36216.25888441264,83149.82043999435,59946.77675671134,28628.34944835865,9756.359479900131,15386.646122254948,3429.4993587447184
2023-11-14,509469.3540914967,-0.011508117351113678,272797.74262056884,200453.19685681973,36218.41461410814,83142.76772145645,59946.77675671134,28659.50107996731,9788.60124949663,15454.458577619667,3461.0914715683643
2023-11-15,510337.90144996054,-0.009822928621619487,272813.9805814391,201303.35039640052,36220.57047212088,83140.8442527643,60391.48578309643,28877.56250122793,9924.016681801919,15518.88041021615,3450.5607672938154
2023-11-16,509622.1728800081,-0.011211612505931723,272830.2195088547,200569.22691269498,36222.72645845851,83189.57212629887,59751.10478510189,28846.41086961927,9936.913389640518,15457.849200387902,3387.3765416465226
2023-11-17,509548.6883760715,-0.011354189944708937,272846.45940287306,200477.34640006977,36224.88257312865,83197.26600106747,59662.16297982487,28784.10760640195,9930.46503572122,15501.927296374968,3401.4174806792544
2023-11-20,509555.737301501,-0.011340513350596937,272862.7002635518,200465.99822181024,36227.03881613896,83152.38506491722,59857.83495143431,28908.71413283659,9827.291373012427,15332.396157963169,3387.3765416465226
2023-11-21,509693.6452400931,-0.011072939105440827,272878.9420909484,200585.50796164764,36229.19518749706,83113.27453484343,59946.77675671133,29002.169027662574,9865.981496528224,15312.052421353752,3345.253724548327
2023-11-22,508673.68651927356,-0.013051901938180732,272895.1848851205,199547.1499469425,36231.351687210605,83016.45994400501,59253.03067555057,28877.562501227934,9853.084788689624,15254.411834293738,3292.6002031755834
2023-11-23,509161.4561713386,-0.012105512645485095,272911.42864612554,200016.51920992584,36233.508315287225,82910.66916593655,59591.00953560325,29064.472290879894,9885.326558286122,15240.849343220796,3324.19231599923
2023-11-24,508770.50530498417,-0.012864050435447028,272927.67337402113,199607.16685922845,36235.66507173456,82972.22016408548,59146.30050921815,29064.472290879894,9898.223266124722,15254.41183429374,3271.538794626486
2023-11-27,508330.2877977238,-0.013718177242157181,272943.91906886484,199148.5467722987,36237.82195656026,82960.03819570183,58719.37984388845,28846.410869619274,9891.774912205423,15413.771104400834,3317.1718464828637
2023-11-28,508469.5783496705,-0.013447920397808621,272960.16573071416,199269.43364918442,36239.97896977196,82952.3443209332,58790.53328811006,28846.410869619274,9898.223266124722,15461.239823156136,3320.6820812410465
2023-11-29,507844.6246954149,-0.014660479326627951,272976.4133596267,198626.0752244109,36242.1361113773,82921.56882185875,58310.24753961415,28628.349448358655,9878.878204366823,15566.349128971455,3320.6820812410465
2023-11-30,508036.5058856091,-0.014288184119042424,272992.66195566003,198799.55054856514,36244.29338138393,82981.83750754622,58381.40098383577,28690.652711575975,9872.429850447523,15559.567883434984,3313.6616117246804
2023-12-01,508255.64597738406,-0.013863000150383886,263008.9115188716,209000.28367871296,36246.45077979949,85381.77916288962,62780.61947749586,30858.255260888487,10305.57547461256,16177.916337803046,3496.1379650234135
2023-12-04,507824.4002736232,-0.014699719521571564,263024.5668112239,208551.22515576764,36248.60830663162,85319.15563185743,62319.56229651058,30725.81639710785,10359.145717495536,16368.286240230884,3459.2588725653604
2023-12-05,505755.3502600875,-0.01871416931477199,263040.22303543886,206464.36126276065,36250.76596188797,85309.92690096846,61051.65504880105,30328.499805765936,10272.0940728107,16146.188020731737,3355.9974136828127
2023-12-06,505831.3287474998,-0.01856675295408261,263055.8801915719,206522.52481035172,36252.923745576176,85298.06138982553,61147.70862817298,30229.170657930455,10352.449437135165,16139.137283604781,3355.9974136828127
2023-12-07,505587.16291266575,-0.019040492824430655,263071.53827967856,206260.54297528332,36255.081657703886,85344.86423933381,60974.8121853035,30196.060941985295,10265.397792450327,16160.289494985649,3319.11832122476
2023-12-08,505891.76417946955,-0.01844949382270067,263087.19729981426,206547.32718137655,36257.23969827875,85388.3711135246,61109.28719642421,30162.951226040135,10345.753156774792,16184.967074929998,3355.9974136828127
2023-12-11,506838.2215907611,-0.016613141035587642,263102.8572520345,207475.9664714182,36259.397867308406,85510.32220027152,61570.344377409485,30460.93866954657,10439.50108182,16065.10454377173,3429.7555985989184
2023-12-12,507146.4146195753,-0.016015173160139895,263118.51813639473,207766.34031838007,36261.55616480051,85502.41185950956,61724.03010440458,30626.487249272363,10493.071324702976,16001.647909629113,3418.6918708615026
2023-12-13,505959.4622924148,-0.018318143360539163,263134.17995295045,206561.56774870167,36263.7145907627,85622.38536106599,60609.808583690145,30427.828953601405,10553.337847946324,15966.394223994328,3381.8127784034496
2023-12-14,505897.3977978756,-0.018438563261285013,263149.84270175715,206481.68195091578,36265.873145202626,85540.64517319237,60302.43712969995,30394.719237656245,10667.17461407265,16209.644654874346,3367.061141420228
2023-12-15,505595.1180269915,-0.019025058008041107,263165.5063828704,206161.57981599314,36268.03182812793,85617.7709956215,60167.96211857926,30229.17065793045,10620.300651550046,16181.441706366517,3344.9336859453965
2023-12-18,505327.3036586852,-0.019544681665482844,263181.1709963455,205875.9420227934,36270.19063954627,85688.30486741566,59899.012096337836,30196.060941985288,10667.17461407265,16132.086546477816,3293.3029565041224
2023-12-19,505481.837360387,-0.019244849480286264,263196.83654223813,206012.6512386836,36272.34957946529,85679.73533159021,59937.433528086614,30162.951226040128,10720.744856955627,16177.916337803039,3333.8699582079807
2023-12-20,504810.6985860916,-0.020547018541475448,263212.50302060373,205323.68691759522,36274.50864789264,85619.74858081198,59341.90133598062,30063.62207820465,10774.315099838605,16230.796866255218,3293.3029565041224
2023-12-21,505282.54526721814,-0.019631523604630496,263228.1704314978,205777.70699088436,36276.66784483597,85652.04913892334,59937.433528086614,29997.40264631433,10633.693212270793,16234.3222348187,3322.8062304705645
2023-12-22,505662.6821035296,-0.01889396760843176,263243.83877497585,206140.0161582508,36278.827170302924,85768.72666516229,60052.697823332936,30030.512362259487,10693.95973551414,16311.880343215227,3282.239228766706
2023-12-25,505910.4416837322,-0.018413255016178742,263259.50805109343,206369.94700833765,36280.98662430116,85839.91973201996,60225.59426620242,29997.402646314327,10714.048576595256,16336.557923159577,3256.4238640460694
2023-12-26,505580.0504370909,-0.01905429272095993,263275.178259906,206021.7259703466,36283.14620683832,85907.15762849664,59841.37994871469,29964.292930369167,10747.529978397115,16382.387714484796,3178.9777698841585
2023-12-27,506224.3419851364,-0.017804213672656943,263290.8494014691,206648.18666574525,36285.30591792206,85992.19379168772,60033.48710745855,30196.06094198528,10767.618819478232,16428.21750581002,3230.608499325432
2023-12-28,507917.7551664824,-0.014518588795933596,263306.52147583826,208323.7679330841,36287.46575756003,86070.63800424385,61647.18724090704,30129.841510094964,10747.529978397115,16435.268242936974,3293.302956504122
