date,total,drawdown,rebalance,trade_cost,应急现金/灵活资金,固收/债券,A股宽基,A股红利,美股宽基,黄金,主题仓
2023-04-27,102500.88867690292,-0.013573010737154223,False,0.0,6912.681758382331,34682.632048759755,30318.332892444927,14614.477900462656,5202.400132118016,8547.052210108914,2223.311734626312
2023-04-28,103191.68183587056,-0.006925097486843335,False,0.0,6913.093227534616,34698.149115773296,30637.387124178695,14925.42423877037,5281.045636760768,8478.013016166193,2258.569476686617
2023-05-04,103759.53351229406,-0.0014603232126617627,False,0.0,6913.504721179112,34728.63879130867,30637.387124178695,15376.29642931656,5233.858333975117,8669.350210807448,2200.4979015284666
2023-05-05,103605.22539133218,-0.0029453219979799217,False,0.0,6913.916239317276,34791.79597634624,30506.49308039048,15298.559844739631,5214.196957814429,8708.80117877472,2171.4621139493916
2023-05-08,104362.49843586443,0.0,False,0.0,6914.327781950569,34774.37330461174,30874.632578544828,15718.337401455046,5284.977911992905,8616.091404051638,2179.7580532576985
2023-05-09,103863.58871073017,-0.004780546006579733,False,0.0,6914.739349080447,34787.44030841262,30588.30185775811,15516.222281555034,5288.910187225042,8633.844339636908,2134.1303870620095
2023-05-10,103284.52483986928,-0.010329127916170133,False,0.0,6915.150940708369,34833.71928020739,30334.694647918448,15127.539358670389,5288.910187225042,8675.26785600254,2109.242569137088
2023-05-11,103433.39973347614,-0.008902610768362074,False,0.0,6915.562556835792,34882.17608596898,30293.79025923463,15236.370577078089,5316.436113850006,8667.377662409086,2121.686478099549
2023-05-12,102654.79449926723,-0.016363195230005623,False,0.0,6915.974197464175,34862.847809513514,29876.5654946597,14972.06618951653,5320.368389082143,8610.173758856545,2096.7986601746275
2023-05-15,103179.66742757804,-0.011333870173808602,False,0.0,6916.385862594976,34881.903856723126,30391.960792075788,14909.876921854988,5320.368389082143,8643.707081628723,2115.4645236183187
2023-05-16,102826.54478935344,-0.014717486353154952,False,0.0,6916.797552229654,34862.847809513514,30252.885870550814,14723.309118870358,5316.436113850006,8618.063952449998,2136.2043718890864
2023-05-17,102586.16065150152,-0.0170208437991215,False,0.0,6917.209266369668,34859.58105856329,30032.0021716582,14707.761801954972,5328.2329395464185,8586.503178076184,2154.870235332777
